9.455974810398196650e-01	2.021440900863738079e+02
9.518660018545171964e-01	2.003110144789412743e+02
9.581413255531838757e-01	1.990896634989440486e+02
9.644350945109106954e-01	1.976643400714815186e+02
9.707355633568249820e-01	1.972052125652004975e+02
9.770080768450029041e-01	1.960149773017886901e+02
9.832823325363413414e-01	1.939819442214534035e+02
9.895569691966674686e-01	1.929163804788268806e+02
9.958456301921106979e-01	1.905471688065244393e+02
1.002136210743837408e+00	1.893784773492100726e+02
1.008404825335135424e+00	1.888405904132812907e+02
1.014694149836243398e+00	1.871723989063330862e+02
1.020992555437297167e+00	1.858695917836771514e+02
1.027273980437394485e+00	1.838605442175624205e+02
1.033559181896017254e+00	1.831630619581402186e+02
1.039847557392594934e+00	1.821267951615902803e+02
1.046126974943305088e+00	1.807750740725014680e+02
1.052403436811028659e+00	1.800753898984298473e+02
1.058680704651608684e+00	1.786293894562952573e+02
1.064964333065789193e+00	1.762512040525490988e+02
1.071256777440835473e+00	1.761364491933262286e+02
1.077544048801078125e+00	1.748001145561962346e+02
1.083824820188043603e+00	1.742442365510986235e+02
1.090108023942816695e+00	1.723052139456889051e+02
1.096389665956643222e+00	1.714661563573139347e+02
1.102681132058841440e+00	1.703027391409260645e+02
1.108963047594879958e+00	1.696217494925293181e+02
1.115225428463759272e+00	1.682456297042210451e+02
1.121502127614767863e+00	1.665234336644888344e+02
1.127792573824792033e+00	1.658789291007281008e+02
1.134089552668382961e+00	1.657542498023571795e+02
1.140364049650405942e+00	1.635653768203584093e+02
1.146639180320979445e+00	1.623388895484823138e+02
1.152942412991649901e+00	1.617791323036635447e+02
1.159228906751078814e+00	1.605081731898674775e+02
1.165508721887268173e+00	1.593210953277973374e+02
1.171793076256210320e+00	1.589521310216816516e+02
1.178087436369658958e+00	1.582460062207249507e+02
1.184367654251526902e+00	1.569902664776742540e+02
1.190634642299266632e+00	1.561554048136428037e+02
1.196912208834400859e+00	1.547617989096839892e+02
1.203201577354146234e+00	1.547167353810761483e+02
1.209486844441705733e+00	1.532286482380653467e+02
1.215763902074809888e+00	1.521324500772072668e+02
1.222049755171146668e+00	1.520730963819970327e+02
1.228340616621486969e+00	1.510891763781348800e+02
1.234632986576932767e+00	1.498020704358004309e+02
1.240902247176856488e+00	1.487446988439751294e+02
1.247174839144687519e+00	1.477240367924247835e+02
1.253465459933442272e+00	1.473142718163896632e+02
1.259749951892178421e+00	1.464657973541599745e+02
1.266032143127253873e+00	1.453609827413148423e+02
1.272316288472006507e+00	1.438986111867528450e+02
1.278604155058621350e+00	1.439151914044121270e+02
1.284886588933593865e+00	1.430627865307638160e+02
1.291175420066583257e+00	1.417766264670743226e+02
1.297465726373772332e+00	1.419799963710186148e+02
1.303741827011944299e+00	1.402387690538022014e+02
1.310017322922761851e+00	1.398764480150917962e+02
1.316301447662886703e+00	1.385286701397550928e+02
1.322586760363303249e+00	1.378990184100805152e+02
1.328865492452874664e+00	1.370136186821738136e+02
1.335144804954555564e+00	1.363698810466083273e+02
1.341440516272275119e+00	1.360765383999525682e+02
1.347730868417094552e+00	1.351922960333183710e+02
1.354001589994877630e+00	1.346748481940884119e+02
1.360282609297778444e+00	1.335843647519851061e+02
1.366565686457597906e+00	1.327284194890908111e+02
1.372851498482432708e+00	1.325882704902453213e+02
1.379135372929401804e+00	1.314523606909440900e+02
1.385409567149057164e+00	1.307044699936939196e+02
1.391698641219299315e+00	1.297218562320069282e+02
1.397984451439470810e+00	1.290679750690428875e+02
1.404267883409181961e+00	1.286120538447356694e+02
1.410554779484869181e+00	1.278610399525135222e+02
1.416837833547465397e+00	1.269706737699998058e+02
1.423118177187137068e+00	1.263486259368638684e+02
1.429397801164240089e+00	1.257897311501971984e+02
1.435686921822787232e+00	1.253482611862853418e+02
1.441977121769299597e+00	1.244489600192354004e+02
1.448253667853332427e+00	1.237785470184070391e+02
1.454532348972172651e+00	1.232161363757722938e+02
1.460819319151879903e+00	1.224369058016534950e+02
1.467110364402026468e+00	1.216912039470583693e+02
1.473392908948962132e+00	1.211415572836493908e+02
1.479669965243598950e+00	1.204841124060836535e+02
1.485956144602843532e+00	1.198115096388400644e+02
1.492233610763115115e+00	1.190462281972606746e+02
1.498502470379980078e+00	1.189499287254558055e+02
1.504785752051182701e+00	1.178783947402531851e+02
1.511075991894575976e+00	1.179295074920271134e+02
1.517361634985162189e+00	1.170742081640466097e+02
1.523648570969130533e+00	1.162002333014195585e+02
1.529938035715892264e+00	1.159797814789771877e+02
1.536230176913891965e+00	1.147064809711700377e+02
1.542510718779388279e+00	1.145593083687630269e+02
1.548783963082980275e+00	1.138065308047333133e+02
1.555073069779651318e+00	1.134080072944183826e+02
1.561357324927233892e+00	1.126873775262087207e+02
1.567629121053141006e+00	1.120732349041458207e+02
1.573913697404382583e+00	1.117002922861401260e+02
1.580203545230874029e+00	1.109470412232845291e+02
1.586485393434537983e+00	1.107538843991701611e+02
1.592760014263005841e+00	1.100452724114337855e+02
1.599046436394670812e+00	1.092605263915602336e+02
1.605342136637478934e+00	1.089773441319791942e+02
1.611619860919608627e+00	1.082194339082724213e+02
1.617897597081673799e+00	1.078802732427549813e+02
1.624183235481122756e+00	1.069883932178102555e+02
1.630464598531913722e+00	1.068042579289631391e+02
1.636748985747638274e+00	1.060014701738364522e+02
1.643030923698886259e+00	1.056625268401154756e+02
1.649309176648513064e+00	1.052073735078188719e+02
1.655593633940351861e+00	1.047063473368222475e+02
1.661879571405086464e+00	1.040886583643834058e+02
1.668169361685170271e+00	1.034180068617490491e+02
1.674450151530487485e+00	1.030969964759113111e+02
1.680722718978495900e+00	1.027668498878906860e+02
1.687013891340952476e+00	1.022018083577125651e+02
1.693308984907921033e+00	1.015584086581329188e+02
1.699582147428448486e+00	1.011913491443034872e+02
1.705863747055134105e+00	1.010547371931922811e+02
1.712154434283889470e+00	1.003204078523986453e+02
1.718438381579399321e+00	9.992463216781776225e+01
1.724721264464063930e+00	9.952721996008840222e+01
1.730997441276920679e+00	9.886683057731552537e+01
1.737287073528269499e+00	9.840677205028637786e+01
1.743567991878527401e+00	9.804693385690517005e+01
1.749840680212231048e+00	9.744434498856001881e+01
1.756128549091961144e+00	9.684098604251595077e+01
1.762413535324792502e+00	9.660481244836988424e+01
1.768696187669963837e+00	9.597694468579966554e+01
1.774979359379055266e+00	9.568546927028727112e+01
1.781265555576432957e+00	9.513749190830252189e+01
1.787549427830244619e+00	9.490019409484841617e+01
1.793834120011633004e+00	9.434812858310235129e+01
1.800115051552487300e+00	9.390772796161567726e+01
1.806393904854530330e+00	9.331115071460622801e+01
1.812674089667083432e+00	9.324169084204416436e+01
1.818956920109354058e+00	9.278748167048181017e+01
1.825244164118212220e+00	9.216865344018926010e+01
1.831527256642196955e+00	9.187825053823964083e+01
1.837811294935716599e+00	9.142777531853450057e+01
1.844100717411196744e+00	9.085408505481250074e+01
1.850384816792487230e+00	9.060308536211563535e+01
1.856666059735203822e+00	8.993501259666209080e+01
1.862947728675613979e+00	8.963670057286202564e+01
1.869229324466858078e+00	8.917802718850789745e+01
1.875517616802973686e+00	8.879181658291670942e+01
1.881800769033795229e+00	8.817032180149109877e+01
1.888078863416442710e+00	8.808128062098110433e+01
1.894353975182237582e+00	8.759804157798025415e+01
1.900642716154182565e+00	8.693879374385429060e+01
1.906933494748685121e+00	8.682788869273517207e+01
1.913207568676573933e+00	8.646493298233936287e+01
1.919490884732178992e+00	8.612184419608971098e+01
1.925776855684274480e+00	8.561541249608681881e+01
1.932064452961978152e+00	8.520779682969462954e+01
1.938342610030488800e+00	8.498760068475087337e+01
1.944618341543410178e+00	8.447043240626149441e+01
1.950906260203513876e+00	8.429260961150599485e+01
1.957194556613796488e+00	8.376557786981335596e+01
1.963479614559011432e+00	8.343090844860407174e+01
1.969760361532916226e+00	8.301958759670795018e+01
1.976048367034604736e+00	8.263901690721330340e+01
1.982337990217652335e+00	8.233232396978041834e+01
1.988617489259562721e+00	8.186515958993028619e+01
1.994896320665194178e+00	8.170595644385947764e+01
2.001179596222827151e+00	8.141088825738948742e+01
2.007459756923499761e+00	8.099322797149143582e+01
2.013737397779169935e+00	8.074651394277179861e+01
2.020017234677497164e+00	8.030409680091287328e+01
2.026310251015072783e+00	7.997454907944440095e+01
2.032600542948020284e+00	7.945217721810024614e+01
2.038873863192099289e+00	7.903418526510628794e+01
2.045154087821675404e+00	7.888153385004135032e+01
2.051444704514288730e+00	7.875807545354946626e+01
2.057730430280644729e+00	7.842412175603877245e+01
2.064013940455224461e+00	7.803529751373119439e+01
2.070299891179459895e+00	7.751195594079976559e+01
2.076589719964883951e+00	7.725944145390378992e+01
2.082865483794470673e+00	7.698093018040829350e+01
2.089134494859368640e+00	7.669547800344935240e+01
2.095424211360070288e+00	7.630000444739563648e+01
2.101707116664804254e+00	7.612927022172317493e+01
2.107986473933564309e+00	7.578804234761001624e+01
2.114271806543862375e+00	7.537599206410577324e+01
2.120552717288892275e+00	7.512828371285942808e+01
2.126836933207161717e+00	7.474553067481754454e+01
2.133122044791171845e+00	7.453281532883472948e+01
2.139411711910842673e+00	7.434045981131257008e+01
2.145697076775292089e+00	7.405902129258286948e+01
2.151973548606471276e+00	7.355065923334825584e+01
2.158259913555724108e+00	7.329605511706034804e+01
2.164545396699105506e+00	7.310623098527729269e+01
2.170830700377734068e+00	7.274925561916114702e+01
2.177114138849150393e+00	7.249826340731873131e+01
2.183387647576827018e+00	7.217389759465554278e+01
2.189670273687676971e+00	7.192057379577759946e+01
2.195960147934207463e+00	7.156079003218576418e+01
2.202242556317716371e+00	7.133887173573323537e+01
2.208521655981037668e+00	7.099602559688156589e+01
2.214804637081333016e+00	7.077246750104114881e+01
2.221092583349425276e+00	7.040371673840849098e+01
2.227372893591468728e+00	7.018805361907956808e+01
2.233657161144248171e+00	6.985710716568463852e+01
2.239943485394438660e+00	6.975210738358632057e+01
2.246224175264620815e+00	6.933522158264740654e+01
2.252506378421252009e+00	6.910663395440221279e+01
2.258783417054270437e+00	6.885100836712157957e+01
2.265069077371457684e+00	6.844478887958658220e+01
2.271350377044131452e+00	6.831649688731680214e+01
2.277633995145353918e+00	6.813634580897159765e+01
2.283922419579920149e+00	6.784053525200258150e+01
2.290202874392252674e+00	6.764478965674953770e+01
2.296490779970905560e+00	6.729508807186608976e+01
2.302771769934229162e+00	6.695127553578151947e+01
2.309051364164305564e+00	6.659226788380571804e+01
2.315338502539088239e+00	6.641703366192561475e+01
2.321627336503874428e+00	6.636250674574780817e+01
2.327911878297218795e+00	6.600894593929952237e+01
2.334186238580297168e+00	6.577539069497301227e+01
2.340467971862688401e+00	6.542217099624944865e+01
2.346756940970738725e+00	6.522669334453227918e+01
2.353044444556199988e+00	6.509901469777327065e+01
2.359327653314069906e+00	6.481987022736298343e+01
2.365603048789861607e+00	6.449365097574774097e+01
2.371885911737665165e+00	6.437187087899664562e+01
2.378173303594019572e+00	6.407825074897031925e+01
2.384454016539381271e+00	6.381956936088909060e+01
2.390736447344785187e+00	6.371683181085690961e+01
2.397014133897952259e+00	6.334153718709833925e+01
2.403295490074321972e+00	6.318269019170637790e+01
2.409585049672506862e+00	6.299099585730917283e+01
2.415871703165322071e+00	6.273889176362414588e+01
2.422160652369088840e+00	6.246113323588950550e+01
2.428440167222748691e+00	6.221774473365164937e+01
2.434717472383889803e+00	6.203803348366382409e+01
2.441002456202044257e+00	6.191022861738341021e+01
2.447289980304530488e+00	6.160153841802345198e+01
2.453571844729242279e+00	6.144683409025632415e+01
2.459852705114058846e+00	6.111844754947252056e+01
2.466139233225018934e+00	6.097954633486447307e+01
2.472421963421291391e+00	6.069316679952427762e+01
2.478698519174224568e+00	6.058024673366962531e+01
2.484980841400355800e+00	6.029212946507773552e+01
2.491269319409339822e+00	6.014039141943729305e+01
2.497548505139029373e+00	5.994942066289139149e+01
2.503831667172610853e+00	5.974619965927400500e+01
2.510117938323931153e+00	5.965707931831065025e+01
2.516400733681277480e+00	5.941189344217358581e+01
2.522688226833368130e+00	5.911269220903145083e+01
2.528971695852665569e+00	5.909441100227944332e+01
2.535252039407670299e+00	5.891617055310506856e+01
2.541537514142774512e+00	5.874361575018667736e+01
2.547823008847572179e+00	5.855956590357094171e+01
2.554100666580690238e+00	5.836478038358463039e+01
2.560376788884177301e+00	5.813723820427455280e+01
2.566667521601497359e+00	5.792785993942752043e+01
2.572955062237090473e+00	5.770575091654034594e+01
2.579233771797999175e+00	5.759900256476631597e+01
2.585520164300948220e+00	5.747120489409040545e+01
2.591805130332431872e+00	5.728534027577636323e+01
2.598084074692260881e+00	5.714534513127792792e+01
2.604360404197643586e+00	5.688728359557716630e+01
2.610647185140439142e+00	5.668791887609118874e+01
2.616931864059273138e+00	5.658849172212665479e+01
2.623206107911065565e+00	5.647922216818020047e+01
2.629491626543270844e+00	5.621741007858391015e+01
2.635778507982642349e+00	5.606068514322093677e+01
2.642061039325260818e+00	5.605867515900800413e+01
2.648343840729305843e+00	5.580108554823699052e+01
2.654631838974855551e+00	5.569944409092941129e+01
2.660919001246303761e+00	5.547252220830652902e+01
2.667198525130066056e+00	5.532535182359924875e+01
2.673484307038032526e+00	5.519014477716382316e+01
2.679773388053849459e+00	5.497143333547541744e+01
2.686058217632288692e+00	5.485261995823397285e+01
2.692338738200057868e+00	5.477530961761522832e+01
2.698618022887226964e+00	5.460788126626675165e+01
2.704895450708277860e+00	5.444977166987344219e+01
2.711175674923682166e+00	5.434741416236802536e+01
2.717459832966957922e+00	5.413354808531421725e+01
2.723745731959044569e+00	5.403223873459835147e+01
2.730038414850594730e+00	5.380452167738699387e+01
2.736317989800789441e+00	5.372593311974294750e+01
2.742591858549239703e+00	5.363227130305192247e+01
2.748879749010778362e+00	5.343442505291687894e+01
2.755163403825859447e+00	5.345118659205594014e+01
2.761446955625852073e+00	5.329643105363692257e+01
2.767732088935374701e+00	5.305440773581430136e+01
2.774015452421743966e+00	5.302371638945985666e+01
2.780298635700591436e+00	5.289918323617934703e+01
2.786577474762241380e+00	5.276890072887588445e+01
2.792857983210164541e+00	5.259444104520353847e+01
2.799143790920211483e+00	5.256419378955577315e+01
2.805430058399325244e+00	5.240088359710792787e+01
2.811715058209780072e+00	5.233154617458260560e+01
2.817989272498773623e+00	5.218382007367486608e+01
2.824269171595737760e+00	5.208115268620490923e+01
2.830563016441804081e+00	5.188918740641374683e+01
2.836848750951622034e+00	5.183594998390162090e+01
2.843130027866129783e+00	5.177035744495939440e+01
2.849413896912404986e+00	5.166174922260265134e+01
2.855697464522425566e+00	5.159718066804739323e+01
2.861978799810683594e+00	5.148358093407053104e+01
2.868262469415629567e+00	5.142633594291736898e+01
2.874547359206753860e+00	5.132419540708094274e+01
2.880831111471525041e+00	5.113939690857269937e+01
2.887113216972382546e+00	5.110718285779184100e+01
2.893394504725182781e+00	5.105925876635361504e+01
2.899673662137033592e+00	5.100038237023196785e+01
2.905953958587380814e+00	5.088787362722366225e+01
2.912241118105161064e+00	5.075896891080825668e+01
2.918525996366671205e+00	5.066885350960437506e+01
2.924809035425688819e+00	5.061689471054943112e+01
2.931095916293684933e+00	5.060036362073188343e+01
2.937378182606774413e+00	5.043050635344386734e+01
2.943659980254369923e+00	5.031979298832544600e+01
2.949946454403890250e+00	5.036127194088405190e+01
2.956227653702202307e+00	5.028459200765873760e+01
2.962510478867462993e+00	5.027812443420602762e+01
2.968796535179442309e+00	5.019163383923393695e+01
2.975077657376874907e+00	5.011584082824543174e+01
2.981359866759223376e+00	5.005287479639549275e+01
2.987646761575656562e+00	5.003351868707056127e+01
2.993929038370399365e+00	5.001112700954399060e+01
3.000206214840962726e+00	4.989545301267529709e+01
3.006486172402415669e+00	4.987029595413854111e+01
3.012769812211594456e+00	4.979613858365479473e+01
3.019053144326170113e+00	4.979906725624871910e+01
3.025337405144251424e+00	4.966082192183601052e+01
3.031623734799107961e+00	4.976818403797591372e+01
3.037908962055872575e+00	4.967452601282295177e+01
3.044195067146031608e+00	4.963055024929826686e+01
3.050475543482170426e+00	4.964717585677805545e+01
3.056754954538277502e+00	4.952251435882101305e+01
3.063040539557494668e+00	4.962782612839304619e+01
3.069323699454357346e+00	4.959543721665917815e+01
3.075610692642898769e+00	4.955492027750479167e+01
3.081893798009918584e+00	4.959424898522373581e+01
3.088174549548037717e+00	4.946775993205515931e+01
3.094458635632868493e+00	4.946854426371746172e+01
3.100743982931558840e+00	4.948048410202225966e+01
3.107028111748448396e+00	4.951009563811362568e+01
3.113309299655494300e+00	4.957283496746018159e+01
3.119590662867241626e+00	4.953981902342555088e+01
3.125874006820172912e+00	4.960268837031638611e+01
3.132159251154602586e+00	4.950108374402518052e+01
3.138439172765940643e+00	4.951710418304627126e+01
3.144723867719826593e+00	4.956407972176842236e+01
3.151003951258561031e+00	4.958030693410819367e+01
3.157283664131563139e+00	4.958857085707493439e+01
3.163569317183839935e+00	4.961855629611461893e+01
3.169851661717792091e+00	4.973654009652083374e+01
3.176137704316093657e+00	4.964527988493557586e+01
3.182420924828643916e+00	4.968712634490489677e+01
3.188702811875577581e+00	4.976215684642707515e+01
3.194990520008989865e+00	4.978885390719969450e+01
3.201275324656983834e+00	4.977082437503108281e+01
3.207551352179861759e+00	4.990548751082305046e+01
3.213835216737041645e+00	4.991316174217998736e+01
3.220122579819103770e+00	4.992104295891739696e+01
3.226406606618656525e+00	4.993367377533333951e+01
3.232687390085645429e+00	4.970036328217864963e+01
3.238969121280456331e+00	4.962098409706994318e+01
3.245254751548589667e+00	4.945868354163931713e+01
3.251534499036136783e+00	4.933741327866610504e+01
3.257817780791052442e+00	4.916662663100138531e+01
3.264102164154097263e+00	4.911647013109404725e+01
3.270384152138468892e+00	4.895039110869382171e+01
3.276669427476867735e+00	4.880309313087357026e+01
3.282954688864507808e+00	4.873742309770996428e+01
3.289237200334947264e+00	4.858541611910472113e+01
3.295519587088236779e+00	4.847668162853152296e+01
3.301805977329951958e+00	4.836996951577254578e+01
3.308087486222440088e+00	4.817861460838362575e+01
3.314367630234227313e+00	4.817119880433100576e+01
3.320651909732194262e+00	4.802117178795790409e+01
3.326931260376857047e+00	4.786799860437099596e+01
3.333216512447217728e+00	4.783859935384526807e+01
3.339504489419978128e+00	4.773013299111147489e+01
3.345786804809928405e+00	4.761951044358747254e+01
3.352071130016277767e+00	4.754909236887142043e+01
3.358351496304225581e+00	4.741449205660579480e+01
3.364630591073392019e+00	4.727483259211526700e+01
3.370916305215045483e+00	4.722742901145557681e+01
3.377197952029413752e+00	4.712479523842741713e+01
3.383483063818085501e+00	4.705197707963291265e+01
3.389769992424469969e+00	4.694764991106686836e+01
3.396051330885982100e+00	4.693962804482514173e+01
3.402330879139463971e+00	4.675774455429807830e+01
3.408610488352048495e+00	4.662324540155563568e+01
3.414897837696641236e+00	4.654780211551601354e+01
3.421180484052105619e+00	4.648862980048957638e+01
3.427461639653846870e+00	4.636690727364420184e+01
3.433749159643459059e+00	4.631574656167213533e+01
3.440032646656798310e+00	4.620077272976922700e+01
3.446313366033385339e+00	4.609782480871305665e+01
3.452600135384134905e+00	4.602918387718064963e+01
3.458883152815406703e+00	4.593068834278773949e+01
3.465163834403715448e+00	4.597164974654814529e+01
3.471449329786229221e+00	4.581185601277285002e+01
3.477734476754053894e+00	4.569123348220602310e+01
3.484019652467224226e+00	4.562792833025298478e+01
3.490297019369712928e+00	4.556929682057253217e+01
3.496582486484379970e+00	4.552579113498921970e+01
3.502868048046865024e+00	4.536687878990073841e+01
3.509144649545451244e+00	4.536851136477804403e+01
3.515428082003116295e+00	4.529495936515068877e+01
3.521711031624695565e+00	4.516482730035639293e+01
3.527991850954735664e+00	4.513379744690663387e+01
3.534275545726699885e+00	4.500314691657808197e+01
3.540562632020772149e+00	4.504745064196382032e+01
3.546844410757220789e+00	4.494686534745367368e+01
3.553131386753758836e+00	4.485759367727532521e+01
3.559419203211965144e+00	4.469887948260130628e+01
3.565697971577579839e+00	4.469692031257685016e+01
3.571979559134798254e+00	4.466099319963087311e+01
3.578265774595833726e+00	4.457519930857843349e+01
3.584548309769353125e+00	4.451436342120746303e+01
3.590826843920031486e+00	4.446429123477462042e+01
3.597107306745233934e+00	4.442815778397866922e+01
3.603392831792229245e+00	4.433517229521832093e+01
3.609673209822572559e+00	4.429449363149556262e+01
3.615955412133016189e+00	4.421103939821166051e+01
3.622241607772384686e+00	4.419047783868047929e+01
3.628520252736676444e+00	4.408289200415668319e+01
3.634804827569451113e+00	4.412566624133095416e+01
3.641094981788862928e+00	4.401810835584191750e+01
3.647383514928639325e+00	4.404505024638346811e+01
3.653663283927725658e+00	4.389247848783948314e+01
3.659943504072155296e+00	4.384063062803065236e+01
3.666232000281138603e+00	4.375652987626858703e+01
